No,Test_ID,Test_Label,Section Types,Sections,L,t,h,b,A,Pt,BC,Failure Mode,FM,Py,Fy,Pt/Py,"P(crl_s,crd_s)",KL_r,λc,Pne,λ(le-d),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,29_10,BU75-S100-L500-1,O-2C,Open,655,1.2,73.6,19.8,302.36,83,Pinned,L+F,LF,169.32,559.99,0.49,85.68,69.99,1.19,93.87,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,29_11,BU75-S100-L500-3,O-2C,Open,680,1.21,73.6,19.7,302.36,74.1,Pinned,L+F,LF,169.32,559.99,0.44,85.68,72.67,1.23,89.79,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,29_12,BU75-S200-L500-1,O-2C,Open,653,1.2,73.5,19.5,302.36,86.2,Pinned,L+F,LF,169.32,559.99,0.51,85.68,69.78,1.24,88.62,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,29_13,BU75-S200-L500-2,O-2C,Open,678,1.18,73.6,19.6,302.36,88.9,Pinned,L+F,LF,169.32,559.99,0.53,85.68,72.45,1.29,84.80,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,29_14,BU75-S200-L500-3,O-2C,Open,680,1.19,73.4,19.7,302.36,93.6,Pinned,L+F,LF,169.32,559.99,0.55,85.68,72.67,1.29,84.10,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,29_15,BU75-S400-L500-1,O-2C,Open,678,1.2,73.6,19.7,302.36,74.8,Pinned,L+F,LF,169.32,559.99,0.44,85.68,72.45,1.51,64.95,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
628,29_16,BU75-S400-L500-2,O-2C,Open,679,1.22,73.5,19.7,302.36,80.6,Pinned,L+F,LF,169.32,559.99,0.48,85.68,72.56,1.51,64.71,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,29_17,BU75-S225-L1000-1,O-2C,Open,1133,1.2,75.3,75.3,302.36,47,Pinned,F,F,169.32,559.99,0.28,85.68,121.07,2.08,34.33,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,29_18,BU75-S225-L1000-2,O-2C,Open,1131,1.2,75.7,75.7,302.36,46.3,Pinned,F,F,169.32,559.99,0.27,85.68,120.86,2.08,34.45,0.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,29_19,BU75-S450-L1000-1,O-2C,Open,1131,1.21,75.8,75.8,302.36,50.4,Pinned,F,F,169.32,559.99,0.30,85.68,120.86,2.26,29.20,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,29_20,BU75-S450-L1000-2,O-2C,Open,1133,1.2,75.6,75.6,302.36,45,Pinned,F,F,169.32,559.99,0.27,85.68,121.07,2.26,29.04,0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,29_21,BU75-S450-L1000-3,O-2C,Open,1182,1.18,75.9,75.9,302.36,41.8,Pinned,F,F,169.32,559.99,0.25,85.68,126.31,2.34,27.13,0.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,29_22,BU75-S900-L1000-1,O-2C,Open,1131,1.19,76,76,302.36,39.9,Pinned,F,F,169.32,559.99,0.24,85.68,120.86,2.87,17.98,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,29_23,BU75-S900-L1000-2,O-2C,Open,1133,1.2,76.3,76.3,302.36,33.7,Pinned,F,F,169.32,559.99,0.20,85.68,121.07,2.88,17.95,0.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,29_24,BU75-S900-L1000-3,O-2C,Open,1183,1.22,75.9,75.9,302.36,31.5,Pinned,F,F,169.32,559.99,0.19,85.68,126.42,2.94,17.17,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,29_25,BU75-S475-L2000-1,O-2C,Open,2184,1.2,73.9,73.9,302.36,10.9,Pinned,F,F,169.32,559.99,0.06,85.68,233.38,4.03,9.13,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
638,29_26,BU75-S475-L2000-2,O-2C,Open,2183,1.2,73.9,73.9,302.36,10.8,Pinned,F,F,169.32,559.99,0.06,85.68,233.28,4.02,9.17,0.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,29_27,BU75-S950-L2000-1,O-2C,Open,2184,1.18,73.9,73.9,302.36,8.8,Pinned,F,F,169.32,559.99,0.05,85.68,233.38,4.45,7.51,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,29_28,BU75-S950-L2000-2,O-2C,Open,2184,1.17,73.9,73.9,302.36,8.6,Pinned,F,F,169.32,559.99,0.05,85.68,233.38,4.45,7.51,0.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
641,29_29,BU75-S1900-L2000-1,O-2C,Open,2183,1.18,73.9,73.9,302.36,7.6,Pinned,F,F,169.32,559.99,0.04,85.68,233.28,5.82,4.39,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,29_30,BU75-S1900-L2000-2,O-2C,Open,2184,1.19,73.9,73.9,302.36,7.5,Pinned,F,F,169.32,559.99,0.04,85.68,233.38,5.82,4.38,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,29_31,BU90-S50-L300-1,O-2C,Open,277,1.2,91.3,49.8,501.88,172.5,Fixed,L,L,281.05,559.99,0.61,91.07,5.35,0.10,279.89,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
644,29_32,BU90-S50-L300-2,O-2C,Open,272,1.19,91.8,49.7,501.88,171.6,Fixed,L,L,281.05,559.99,0.61,91.07,5.26,0.10,279.92,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,29_33,BU90-S50-L300-3,O-2C,Open,261,1.21,92.9,49.4,501.88,170.6,Fixed,L,L,281.05,559.99,0.61,91.07,5.05,0.09,279.99,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,29_34,BU90-S100-L300-1,O-2C,Open,262,1.2,90.8,49.7,501.88,166.2,Fixed,L,L,281.05,559.99,0.59,91.07,5.06,0.12,279.31,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,29_35,BU90-S100-L300-2,O-2C,Open,268,1.18,90.6,49.5,501.88,165.8,Fixed,L,L,281.05,559.99,0.59,91.07,5.18,0.12,279.27,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
648,29_36,BU90-S200-L300-1,O-2C,Open,273.5,1.18,90.7,49.4,501.88,163.3,Fixed,L,L,281.05,559.99,0.58,91.07,5.29,0.20,276.48,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,29_37,BU90-S200-L300-2,O-2C,Open,269.5,1.2,90.7,49.4,501.88,163.5,Fixed,L,L,281.05,559.99,0.58,91.07,5.21,0.20,276.58,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,29_38,BU90-S200-L300-3,O-2C,Open,280.5,1.2,89.5,48.3,501.88,162.9,Fixed,L,L,281.05,559.99,0.58,91.07,5.42,0.20,276.50,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,29_39,BU90-S100-L500-1,O-2C,Open,656,1.21,90.6,49.5,501.88,160.4,Fixed,L,L,281.05,559.99,0.57,91.07,12.68,0.23,274.95,1.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,29_40,BU90-S100-L500-2,O-2C,Open,678,1.2,90.6,49.4,501.88,158.1,Pinned,L+F,LF,281.05,559.99,0.56,91.07,26.21,0.45,258.67,1.69,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,29_41,BU90-S200-L500-1,O-2C,Open,653,1.18,90.4,49.3,501.88,152.2,Pinned,L+F,LF,281.05,559.99,0.54,91.07,25.25,0.46,257.66,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,29_42,BU90-S200-L500-2,O-2C,Open,678,1.19,90.4,49.3,501.88,150.9,Pinned,L+F,LF,281.05,559.99,0.54,91.07,26.21,0.47,256.18,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,29_43,BU90-S200-L500-3,O-2C,Open,680,1.21,90.4,49.3,501.88,149.2,Pinned,L+F,LF,281.05,559.99,0.53,91.07,26.29,0.47,256.03,1.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,29_44,BU90-S400-L500-1,O-2C,Open,678,1.18,90.6,49.4,501.88,132.4,Pinned,L+F,LF,281.05,559.99,0.47,91.07,26.21,0.56,246.35,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,29_45,BU90-S400-L500-2,O-2C,Open,678,1.2,90.4,49.4,501.88,134.5,Pinned,L+F,LF,281.05,559.99,0.48,91.07,26.21,0.56,246.41,1.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,29_46,BU90-S225-L1000-1,O-2C,Open,1182,1.21,90.8,49.6,501.88,102.6,Pinned,L+F,LF,281.05,559.99,0.37,91.07,45.70,0.79,216.99,1.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,29_47,BU90-S225-L1000-2,O-2C,Open,1132,1.2,90.6,90.6,501.88,102,Pinned,F,F,281.05,559.99,0.36,91.07,43.77,0.76,221.39,1.56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,29_48,BU90-S450-L1000-1,O-2C,Open,1130,1.21,90.6,90.6,501.88,96.5,Pinned,F,F,281.05,559.99,0.34,91.07,43.69,0.83,210.87,1.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,29_49,BU90-S450-L1000-2,O-2C,Open,1182,1.18,90.4,90.4,501.88,94.4,Pinned,F,F,281.05,559.99,0.34,91.07,45.70,0.86,206.64,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662,29_50,BU90-S450-L1000-3,O-2C,Open,1180,1.19,90.5,90.5,501.88,93.3,Pinned,F,F,281.05,559.99,0.33,91.07,45.62,0.86,206.57,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,29_51,BU90-S900-L1000-1,O-2C,Open,1131,1.2,90.5,90.5,501.88,89.5,Pinned,F,F,281.05,559.99,0.32,91.07,43.73,1.08,173.26,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,29_52,BU90-S900-L1000-2,O-2C,Open,1182,1.21,91,91,501.88,87.5,Pinned,F,F,281.05,559.99,0.31,91.07,45.70,1.10,169.55,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,29_53,BU90-S900-L1000-3,O-2C,Open,1129,1.22,90.1,90.1,501.88,87.5,Pinned,F,F,281.05,559.99,0.31,91.07,43.65,1.07,173.49,1.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,29_54,BU90-S475-L2000-1,O-2C,Open,2164,1.2,90.6,90.6,501.88,65.4,Pinned,F,F,281.05,559.99,0.23,91.07,83.67,1.45,116.00,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,29_55,BU90-S475-L2000-2,O-2C,Open,2172,1.2,90.7,90.7,501.88,66,Pinned,F,F,281.05,559.99,0.23,91.07,83.97,1.46,115.57,1.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,29_56,BU90-S950-L2000-1,O-2C,Open,2169,1.18,90.5,90.5,501.88,54,Pinned,F,F,281.05,559.99,0.19,91.07,83.86,1.63,92.45,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,29_57,BU90-S950-L2000-2,O-2C,Open,2148,1.17,90.4,90.4,501.88,45.6,Pinned,F,F,281.05,559.99,0.16,91.07,83.05,1.62,94.36,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,29_58,BU90-S1900-L2000-1,O-2C,Open,2158,1.18,90.5,90.5,501.88,48,Pinned,F,F,281.05,559.99,0.17,91.07,83.43,2.18,51.95,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,29_59,BU90-S1900-L2000-2,O-2C,Open,2152,1.19,90.9,90.9,501.88,43.2,Pinned,F,F,281.05,559.99,0.15,91.07,83.20,2.18,51.93,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,30_1,LC3-90-A1,O-2C,Open,3033,1.18,94.5,43,493,42.6,Pinned,F,F,184.43,374.10,0.23,85.45,136.07,1.82,48.86,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,30_2,LC3-90-A2,O-2C,Open,3038,1.19,92,41.8,487.5,39.9,Pinned,F,F,182.37,374.09,0.22,84.49,136.29,1.82,48.16,0.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,30_3,LC3-90-A3,O-2C,Open,3034,1.19,91.5,41.2,487.4,41.2,Pinned,F,F,182.34,374.11,0.23,84.48,136.11,1.82,48.28,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
675,30_4,MC3-90-A1,O-2C,Open,1532,1.18,91,40,487.6,88.8,Pinned,L+D+F,LDF,182.41,374.10,0.49,84.51,68.73,0.94,125.80,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,30_5,MC3-90-A2,O-2C,Open,1531,1.2,92.5,42,495.3,103,Pinned,L+D+F,LDF,185.29,374.10,0.56,85.85,68.69,0.94,127.85,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,30_6,MC3-90-A3,O-2C,Open,1533,1.19,93.5,41.5,488.8,97.7,Pinned,L+D+F,LDF,182.86,374.10,0.53,84.72,68.78,0.94,126.05,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,30_7,SC3-90-A1,O-2C,Open,300,1.18,93.8,41.3,490.2,127.7,Fixed,L,L,183.38,374.09,0.70,84.96,6.73,0.15,181.67,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,30_8,SC3–90-A2,O-2C,Open,300,1.19,93.8,41.9,494.1,132.8,Fixed,L,L,184.84,374.09,0.72,85.64,6.73,0.15,183.12,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,30_9,SC3-90-A3,O-2C,Open,300,1.18,95.1,42.8,502.2,131.6,Fixed,L,L,187.87,374.09,0.70,87.04,6.73,0.15,186.12,1.46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,30_10,LC3-140-A1,O-2C,Open,3034,1.48,143.5,37.5,755.7,49.2,Pinned,F,F,279.38,369.70,0.18,90.13,156.88,2.14,53.60,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,30_11,LC3-140-A2,O-2C,Open,3033,1.48,147,41.5,760.5,46.9,Pinned,F,F,281.16,369.70,0.17,90.70,156.83,2.14,53.97,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,30_12,LC3–140-A3,O-2C,Open,3034,1.48,141.8,42,768.6,50.2,Pinned,F,F,284.15,369.70,0.18,91.67,156.88,2.14,54.51,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,30_13,MC3-140-A1,O-2C,Open,1532,1.48,142,42.5,770.4,124,Pinned,L+D+F,LDF,284.82,369.70,0.44,91.89,79.21,1.10,171.09,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,30_14,MC3-140-A2,O-2C,Open,1533,1.48,142,43,760,101,Pinned,L+D+F,LDF,280.97,369.70,0.36,90.65,79.27,1.10,168.67,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,30_15,MC3-140-A3,O-2C,Open,1533,1.48,141,43.5,757,105.8,Pinned,L+D+F,LDF,279.86,369.70,0.38,90.29,79.27,1.10,168.01,1.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
687,30_16,SC3-140-A1,O-2C,Open,451,1.48,144.2,44.1,763.3,130.7,Fixed,L+D,LD,282.19,369.70,0.46,91.04,11.66,0.21,277.23,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
688,30_17,SC3-140-A2,O-2C,Open,451,1.48,144.5,42.9,765.3,139.6,Fixed,L+D,LD,282.93,369.70,0.49,91.28,11.66,0.21,277.96,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,30_18,SC3-140-A3,O-2C,Open,451,1.47,143.1,44.6,762,138.8,Fixed,L+D,LD,281.71,369.70,0.49,90.88,11.66,0.21,276.76,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
690,31_1,I_PP-1,O-2C,Open,2950,2.5,150,43,1251.45,74.69,Pinned,D+F,DF,350.41,280.00,0.21,375.43,154.21,1.88,87.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
691,31_2,I_PP-2,O-2C,Open,2950,2.5,150,43,1251.45,69.06,Pinned,D+F,DF,350.41,280.00,0.20,375.43,154.21,1.88,87.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
692,31_3,I_PP-3,O-2C,Open,2950,2.5,150,43,1251.45,83.18,Pinned,D+F,DF,350.41,280.00,0.24,375.43,154.21,1.88,87.07,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,31_4,R_PP-1,C-U+C,Closed,2950,2.5,150,43,1208.59,66.25,Pinned,L+D+F,LDF,338.4,280.00,0.20,320.03,158.52,1.97,76.77,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
694,31_5,R_PP-2,C-U+C,Closed,2950,2.5,150,43,1208.59,70.43,Pinned,L+D+F,LDF,338.4,280.00,0.21,320.03,158.52,1.97,76.77,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
695,31_6,R_PP-3,C-U+C,Closed,2950,2.5,150,43,1208.59,73.37,Pinned,L+D+F,LDF,338.4,280.00,0.22,320.03,158.52,1.97,76.77,0.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696,31_7,2R_PP-1,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,268.79,Pinned,L+D+F,LDF,676.81,280.00,0.40,640.05,97.55,1.32,324.75,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
697,31_8,2R_PP-2,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,257.7,Pinned,L+D+F,LDF,676.81,280.00,0.38,640.05,97.55,1.32,324.75,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,31_9,2R_PP-3,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,235.14,Pinned,L+D+F,LDF,676.81,280.00,0.35,640.05,97.55,1.32,324.75,0.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
699,31_10,I_FF-1,O-2C,Open,2950,2.5,150,43,1251.45,198.75,Fixed,D+F,DF,350.41,280.00,0.57,375.43,77.10,1.06,219.51,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
700,31_11,I_FF-2,O-2C,Open,2950,2.5,150,43,1251.45,182.07,Fixed,D+F,DF,350.41,280.00,0.52,375.43,77.10,1.06,219.51,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
701,31_12,I_FF-3,O-2C,Open,2950,2.5,150,43,1251.45,180.11,Fixed,D+F,DF,350.41,280.00,0.51,375.43,77.10,1.06,219.51,0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
702,31_13,R_FF-1,C-U+C,Closed,2950,2.5,150,43,1208.59,148.03,Fixed,L+D+F,LDF,338.4,280.00,0.44,320.03,79.26,1.15,195.00,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,31_14,R_FF-2,C-U+C,Closed,2950,2.5,150,43,1208.59,160.78,Fixed,L+D+F,LDF,338.4,280.00,0.48,320.03,79.26,1.15,195.00,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
704,31_15,R_FF-3,C-U+C,Closed,2950,2.5,150,43,1208.59,138.22,Fixed,L+D+F,LDF,338.4,280.00,0.41,320.03,79.26,1.15,195.00,0.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
705,31_16,2R_FF-1,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,388.67,Fixed,L+D+F,LDF,676.81,280.00,0.57,640.05,48.78,0.89,486.40,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
706,31_17,2R_FF-2,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,377.88,Fixed,L+D+F,LDF,676.81,280.00,0.56,640.05,48.78,0.89,486.40,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
707,31_18,2R_FF-3,C-2C+2U-1,Closed,2950,2.5,150,43,2417.17,356.59,Fixed,L+D+F,LDF,676.81,280.00,0.53,640.05,48.78,0.89,486.40,0.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
708,32_1,DS1010-10-AC-Y-1,C-2C-1,Closed,200,1,100.1,53.1,460,118,Fixed,D,D,282.9,615.00,0.42,82.80,4.63,0.18,279.04,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
709,32_2,DS1010-10-AC-Y-3,C-2C-1,Closed,200,1,100.7,53,460,127.5,Fixed,D,D,282.9,615.00,0.45,82.80,4.63,0.18,279.04,1.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
710,32_3,DS1010-30-AC-Y-1,C-2C-1,Closed,690,1,99.9,53.4,460,128.8,Pinned,L,L,282.9,615.00,0.46,82.80,31.96,0.72,227.52,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
711,32_4,DS1010-30-AC-Y-2,C-2C-1,Closed,690,1,100.1,53.6,460,137.3,Pinned,L,L,282.9,615.00,0.49,82.80,31.96,0.63,240.17,1.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
712,32_5,DS1010-30-AC-Y-3,C-2C-1,Closed,690,1,100.5,53.6,460,130.6,Pinned,L,L,282.9,615.00,0.46,82.80,31.96,0.72,227.52,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,32_6,DS1010-50-AC-Y-1,C-2C-1,Closed,1090,1,100,53.4,460,133.6,Pinned,L,L,282.9,615.00,0.47,82.80,50.49,0.98,189.41,1.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
714,32_7,DS1010-50-AC-Y-2,C-2C-1,Closed,1090,1,100.2,53.4,460,121.8,Pinned,L,L,282.9,615.00,0.43,82.80,50.49,1.04,179.59,1.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
715,32_8,DS1010-75-AC-Y-1,C-2C-1,Closed,1590,1,99.8,53.4,460,96.5,Pinned,L+F,LF,282.9,615.00,0.34,82.80,73.65,1.33,135.19,1.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
716,32_9,DS1010-75-AC-Y-2,C-2C-1,Closed,1590,1,99.8,53.4,460,87.3,Pinned,L+F,LF,282.9,615.00,0.31,82.80,73.65,1.41,123.40,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
717,32_10,DS1010-75-AC-Y-3,C-2C-1,Closed,1590,1,101.6,52.9,460,87.2,Pinned,L+F,LF,282.9,615.00,0.31,82.80,73.65,1.41,123.40,1.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
